Unix Timestamp_x,Date,Symbol_x,Open_x,High_x,Low_x,Close_x,Volume_x,Unix Timestamp_y,Symbol_y,Open_y,High_y,Low_y,Close_y,Volume_y
1613102400000,2021-02-12 04:00:00,BTCUSD,47624.29,48246.6,46289.93,47938.87,2413.8731500835997,1613102400000,ETHUSD,1766.87,1876.47,1740.96,1869.36,30735.8324658
1613016000000,2021-02-11 04:00:00,BTCUSD,45513.94,48975.0,44457.55,47624.29,2589.0019048139,1613016000000,ETHUSD,1745.01,1812.62,1745.01,1766.87,11548.33168291
1612929600000,2021-02-10 04:00:00,BTCUSD,46309.88,47367.17,43762.99,45513.94,2479.6867434728,1612929600000,ETHUSD,1813.21,1840.0,1680.0,1745.01,35725.58754434
1612843200000,2021-02-09 04:00:00,BTCUSD,46653.5,48201.23,45037.8,46309.88,2992.1572940233,1612843200000,ETHUSD,1737.94,1828.53,1717.52,1813.21,28809.13815297
1612756800000,2021-02-08 04:00:00,BTCUSD,38107.34,47519.31,38060.68,46653.5,5944.3686841596,1612756800000,ETHUSD,1582.45,1780.0,1580.09,1737.94,43338.79029921
1612670400000,2021-02-07 04:00:00,BTCUSD,38897.95,39748.96,37400.0,38107.34,1239.870461406,1612670400000,ETHUSD,1629.06,1658.12,1492.97,1582.45,28712.54187638
1612584000000,2021-02-06 04:00:00,BTCUSD,39415.76,41000.0,38368.69,38897.95,2002.1052699160998,1612584000000,ETHUSD,1682.89,1721.89,1611.64,1629.06,22867.27696357
1612497600000,2021-02-05 04:00:00,BTCUSD,37380.18,39700.0,37057.78,39415.76,2032.7773364587,1612497600000,ETHUSD,1641.97,1765.0,1625.1,1682.89,41709.9361084
1612411200000,2021-02-04 04:00:00,BTCUSD,37551.56,38785.99,36211.08,37380.18,2637.0913205067,1612411200000,ETHUSD,1648.62,1676.58,1590.0,1641.97,17201.0213218
1612324800000,2021-02-03 04:00:00,BTCUSD,36467.28,38375.0,35583.18,37551.56,2559.7074188733,1612324800000,ETHUSD,1541.68,1699.0,1514.5,1648.62,46607.14249779
1612238400000,2021-02-02 04:00:00,BTCUSD,33589.89,36545.05,33535.61,36467.28,2328.3504726536,1612238400000,ETHUSD,1370.0,1549.98,1369.59,1541.68,47845.40472484
1612152000000,2021-02-01 04:00:00,BTCUSD,33608.78,34700.0,33106.09,33589.89,2134.5911092968,1612152000000,ETHUSD,1318.18,1410.94,1300.07,1370.0,19193.34257186
1612065600000,2021-01-31 04:00:00,BTCUSD,33949.79,34205.0,32200.0,33608.78,1153.4575164351,1612065600000,ETHUSD,1359.22,1373.48,1271.69,1318.18,19258.39240517
1611979200000,2021-01-30 04:00:00,BTCUSD,33289.13,34805.65,33153.17,33949.79,1379.029866164,1611979200000,ETHUSD,1342.34,1392.0,1328.21,1359.22,12210.91921191
1611892800000,2021-01-29 04:00:00,BTCUSD,33864.01,38665.71,31968.27,33289.13,7733.431604011899,1611892800000,ETHUSD,1323.98,1442.13,1287.01,1342.34,48409.20364043
1611806400000,2021-01-28 04:00:00,BTCUSD,31514.54,34671.77,30866.39,33864.01,4614.5474161102,1611806400000,ETHUSD,1291.66,1379.33,1291.66,1323.98,16519.82861311
1611720000000,2021-01-27 04:00:00,BTCUSD,31852.6,32059.73,29191.9,31514.54,5779.135779361899,1611720000000,ETHUSD,1311.11,1320.88,1200.65,1291.66,52335.9007193
1611633600000,2021-01-26 04:00:00,BTCUSD,31557.64,32951.0,30833.97,31852.6,2542.8568678082,1611633600000,ETHUSD,1314.85,1376.34,1245.71,1311.11,32606.82942811
1611547200000,2021-01-25 04:00:00,BTCUSD,33585.44,34885.56,31481.38,31557.64,2502.7824662631,1611547200000,ETHUSD,1428.59,1447.79,1293.54,1314.85,48189.41090809
1611460800000,2021-01-24 04:00:00,BTCUSD,32500.0,33672.18,30958.0,33585.44,1668.4762788306,1611460800000,ETHUSD,1295.1,1478.0,1288.28,1428.59,56023.02336786
1611374400000,2021-01-23 04:00:00,BTCUSD,32393.63,33479.49,31444.0,32500.0,941.9984628794999,1611374400000,ETHUSD,1234.14,1295.86,1198.29,1295.1,27228.6209274
1611288000000,2021-01-22 04:00:00,BTCUSD,30943.32,33880.0,30473.87,32393.63,2869.2280169282,1611288000000,ETHUSD,1160.47,1275.57,1120.12,1234.14,44402.87779736
1611201600000,2021-01-21 04:00:00,BTCUSD,34603.74,35000.0,28800.0,30943.32,7290.5217967213,1611201600000,ETHUSD,1327.31,1327.31,1034.14,1160.47,22085.17410169
1611115200000,2021-01-20 04:00:00,BTCUSD,35075.53,35964.95,33400.0,34603.74,2900.0097703311,1611115200000,ETHUSD,1342.27,1389.79,1234.01,1327.31,61709.96368744
1611028800000,2021-01-19 04:00:00,BTCUSD,36509.42,37934.2,35005.0,35075.53,2726.2907895569,1611028800000,ETHUSD,1322.18,1440.54,1303.8,1342.27,77853.89710711
1610942400000,2021-01-18 04:00:00,BTCUSD,35089.93,37469.21,34778.0,36509.42,2083.8380520798,1610942400000,ETHUSD,1193.62,1347.79,1188.41,1322.18,43472.57774446
1610856000000,2021-01-17 04:00:00,BTCUSD,36215.22,36840.11,33868.96,35089.93,1759.9371747346,1610856000000,ETHUSD,1241.89,1268.96,1165.07,1193.62,34076.84722498
1610769600000,2021-01-16 04:00:00,BTCUSD,36549.31,37949.71,35400.01,36215.22,1855.5284316078,1610769600000,ETHUSD,1179.36,1293.99,1152.93,1241.89,39000.64919573
1610683200000,2021-01-15 04:00:00,BTCUSD,38706.52,38849.96,34353.63,36549.31,4503.9937160391,1610683200000,ETHUSD,1219.0,1246.56,1070.7,1179.36,64687.68577712
1610596800000,2021-01-14 04:00:00,BTCUSD,37040.7,40112.79,36751.4,38706.52,2686.5102931732,1610596800000,ETHUSD,1097.76,1255.94,1097.76,1219.0,5777.51018443
1610510400000,2021-01-13 04:00:00,BTCUSD,33804.23,38188.33,32800.0,37040.7,4049.909358897,1610510400000,ETHUSD,1045.77,1149.54,1010.62,1097.76,36760.52878756
1610424000000,2021-01-12 04:00:00,BTCUSD,35000.0,36651.34,32178.29,33804.23,5245.7676481452,1610424000000,ETHUSD,1088.38,1150.0,985.18,1045.77,65573.09686303
1610337600000,2021-01-11 04:00:00,BTCUSD,35435.13,36323.25,30250.0,35000.0,12556.0145246753,1610337600000,ETHUSD,1101.2,1148.37,903.94,1088.38,176231.3080848
1610251200000,2021-01-10 04:00:00,BTCUSD,40490.5,41196.62,33100.0,35435.13,5913.671786520999,1610251200000,ETHUSD,1315.43,1352.0,1000.0,1101.2,92883.48304556
1610164800000,2021-01-09 04:00:00,BTCUSD,40279.03,41470.21,38768.82,40490.5,2678.9480167972,1610164800000,ETHUSD,1227.74,1345.0,1175.95,1315.43,56310.015377100004
1610078400000,2021-01-08 04:00:00,BTCUSD,38474.78,41999.99,37574.79,40279.03,5661.8498697045,1610078400000,ETHUSD,1152.91,1275.94,1127.0,1227.74,90532.4333607
1609992000000,2021-01-07 04:00:00,BTCUSD,37613.11,40396.0,36129.05,38474.78,5743.5155246883,1609992000000,ETHUSD,1218.41,1218.41,1065.73,1152.91,21438.40133408
1609905600000,2021-01-06 04:00:00,BTCUSD,34228.19,37824.48,33685.82,37613.11,4924.9962194883,1609905600000,ETHUSD,1080.09,1228.86,1075.63,1218.41,89943.34403554
1609819200000,2021-01-05 04:00:00,BTCUSD,31203.46,34536.29,29914.5,34228.19,3056.5630668165995,1609819200000,ETHUSD,1001.72,1128.05,975.0,1080.09,73249.58829307
1609732800000,2021-01-04 04:00:00,BTCUSD,33617.3,33669.0,27632.34,31203.46,4603.921518973,1609732800000,ETHUSD,1023.12,1171.05,880.0,1001.72,153231.68820809
1609646400000,2021-01-03 04:00:00,BTCUSD,32637.23,34776.0,32301.61,33617.3,2175.1388612188002,1609646400000,ETHUSD,773.66,1028.0,770.0,1023.12,111543.01654466
1609560000000,2021-01-02 04:00:00,BTCUSD,29441.14,33309.76,29313.31,32637.23,3684.9366820222,1609560000000,ETHUSD,732.14,788.93,725.0,773.66,45045.50184404
1609473600000,2021-01-01 04:00:00,BTCUSD,29363.61,29684.56,28698.87,29441.14,1370.5696878774002,1609473600000,ETHUSD,746.69,748.5,716.0,732.14,20636.0196371
1609387200000,2020-12-31 04:00:00,BTCUSD,29041.41,29524.0,27950.0,29363.61,2081.0594199076,1609387200000,ETHUSD,743.7,755.5,722.03,746.69,22294.91003276
1609300800000,2020-12-30 04:00:00,BTCUSD,28036.65,29316.49,27342.74,29041.41,2728.8441048538,1609300800000,ETHUSD,732.69,759.0,716.32,743.7,47416.00440649
1609214400000,2020-12-29 04:00:00,BTCUSD,26412.52,28250.0,25847.0,28036.65,2498.7053075357003,1609214400000,ETHUSD,698.91,746.68,688.05,732.69,42523.08089594
1609128000000,2020-12-28 04:00:00,BTCUSD,27279.54,27487.23,26400.0,26412.52,2082.4552235126002,1609128000000,ETHUSD,703.28,747.26,697.57,698.91,43893.67224632
1609041600000,2020-12-27 04:00:00,BTCUSD,26573.88,28395.0,25792.41,27279.54,2524.6411799486,1609041600000,ETHUSD,643.47,717.64,616.03,703.28,53071.941770800004
1608955200000,2020-12-26 04:00:00,BTCUSD,24930.31,26940.0,24575.0,26573.88,1745.9710093826002,1608955200000,ETHUSD,633.99,652.62,615.73,643.47,30709.30610266
1608868800000,2020-12-25 04:00:00,BTCUSD,23473.44,25029.0,23448.64,24930.31,1886.5475603564003,1608868800000,ETHUSD,605.86,636.88,604.43,633.99,23176.0142122
1608782400000,2020-12-24 04:00:00,BTCUSD,22883.53,23800.0,22807.94,23473.44,1399.3937033094,1608782400000,ETHUSD,574.95,615.76,570.33,605.86,11857.97240525
1608696000000,2020-12-23 04:00:00,BTCUSD,23691.25,24094.4,22625.95,22883.53,2967.6353382897996,1608696000000,ETHUSD,622.78,624.61,550.0,574.95,40550.11856449
1608609600000,2020-12-22 04:00:00,BTCUSD,22858.81,24064.91,22385.7,23691.25,2060.1083124045003,1608609600000,ETHUSD,610.01,638.5,588.2,622.78,20946.51372482
1608523200000,2020-12-21 04:00:00,BTCUSD,23965.15,24115.39,21914.09,22858.81,3615.3695963882,1608523200000,ETHUSD,645.28,648.15,596.34,610.01,48807.38481367
1608436800000,2020-12-20 04:00:00,BTCUSD,23381.12,24299.0,23117.34,23965.15,1249.535491045,1608436800000,ETHUSD,647.62,661.48,622.23,645.28,16997.78188601
1608350400000,2020-12-19 04:00:00,BTCUSD,23140.58,24192.18,22784.55,23381.12,2091.3758676838,1608350400000,ETHUSD,656.84,671.38,642.39,647.62,14401.16554568
1608264000000,2020-12-18 04:00:00,BTCUSD,22840.0,23276.9,22360.51,23140.58,1549.8695565266,1608264000000,ETHUSD,643.87,664.0,632.22,656.84,14798.43910442
1608177600000,2020-12-17 04:00:00,BTCUSD,21767.47,23781.0,21744.05,22840.0,5292.553490155,1608177600000,ETHUSD,637.13,654.74,629.97,643.87,6956.60536118
1608091200000,2020-12-16 04:00:00,BTCUSD,19365.77,22188.68,19317.21,21767.47,5025.6422076429,1608091200000,ETHUSD,583.91,652.35,581.55,637.13,35279.14258317
1608004800000,2020-12-15 04:00:00,BTCUSD,19489.05,19560.0,19056.0,19365.77,1263.2677979373,1608004800000,ETHUSD,593.22,593.6,579.0,583.91,8212.25567097
1607918400000,2020-12-14 04:00:00,BTCUSD,19268.47,19566.02,19038.0,19489.05,1161.9252615714,1607918400000,ETHUSD,590.61,597.32,575.2,593.22,8587.60829708
1607832000000,2020-12-13 04:00:00,BTCUSD,18802.37,19408.16,18787.01,19268.47,822.9433131475,1607832000000,ETHUSD,565.56,595.0,564.56,590.61,12194.03421161
1607745600000,2020-12-12 04:00:00,BTCUSD,18293.19,18950.0,18265.99,18802.37,660.3029677353,1607745600000,ETHUSD,554.7,574.33,551.76,565.56,7645.790208699999
1607659200000,2020-12-11 04:00:00,BTCUSD,17990.3,18386.42,17580.04,18293.19,2056.5339074176,1607659200000,ETHUSD,547.43,557.89,535.5,554.7,18179.63229073
1607572800000,2020-12-10 04:00:00,BTCUSD,18406.12,18505.48,17888.01,17990.3,1626.570942905,1607572800000,ETHUSD,567.47,567.47,543.2,547.43,590.9788788
1607486400000,2020-12-09 04:00:00,BTCUSD,18302.24,18652.1,17610.0,18406.12,2104.7081128839,1607486400000,ETHUSD,552.0,578.0,530.53,567.47,26080.94620351
1607400000000,2020-12-08 04:00:00,BTCUSD,19164.87,19298.64,18025.0,18302.24,1914.4683264308999,1607400000000,ETHUSD,588.56,595.0,541.38,552.0,18438.09296229
1607313600000,2020-12-07 04:00:00,BTCUSD,19290.65,19399.99,18908.0,19164.87,1158.3312957476,1607313600000,ETHUSD,595.38,601.68,585.0,588.56,10884.47823582
1607227200000,2020-12-06 04:00:00,BTCUSD,19202.68,19425.0,18888.0,19290.65,423.37730322699997,1607227200000,ETHUSD,597.47,603.79,584.54,595.38,6578.70810402
1607140800000,2020-12-05 04:00:00,BTCUSD,18832.19,19350.0,18821.9,19202.68,562.9663737146,1607140800000,ETHUSD,576.12,607.62,576.1,597.47,7393.57338832
1607054400000,2020-12-04 04:00:00,BTCUSD,19182.37,19463.92,18510.0,18832.19,1694.4485323070999,1607054400000,ETHUSD,602.86,602.86,567.37,576.12,1683.92613962
1606968000000,2020-12-03 04:00:00,BTCUSD,19104.23,19621.51,18884.95,19182.37,1606.4404296008,1606968000000,ETHUSD,595.79,624.78,586.52,602.86,16615.05447188
1606881600000,2020-12-02 04:00:00,BTCUSD,18625.02,19343.23,18347.0,19104.23,1496.3672681874,1606881600000,ETHUSD,585.15,604.7,577.4,595.79,13109.665325
1606795200000,2020-12-01 04:00:00,BTCUSD,19437.03,19940.4,18107.0,18625.02,4783.0792522438,1606795200000,ETHUSD,605.35,636.4,562.0,585.15,54058.43412967
1606708800000,2020-11-30 04:00:00,BTCUSD,18600.0,19883.33,18350.49,19437.03,3493.032053335,1606708800000,ETHUSD,588.8,617.75,571.06,605.35,29971.40826406
1606622400000,2020-11-29 04:00:00,BTCUSD,17910.0,18600.0,17691.53,18600.0,1138.8076253988002,1606622400000,ETHUSD,543.73,593.0,536.4,588.8,15645.14580484
1606536000000,2020-11-28 04:00:00,BTCUSD,17007.21,17910.01,16884.72,17910.0,1454.4953656902999,1606536000000,ETHUSD,515.39,548.47,507.0,543.73,17707.16610937
1606449600000,2020-11-27 04:00:00,BTCUSD,17095.85,17354.56,16444.0,17007.21,2825.2457775834005,1606449600000,ETHUSD,519.97,529.28,494.0,515.39,27217.35125816
1606363200000,2020-11-26 04:00:00,BTCUSD,17947.66,18098.75,16213.0,17095.85,5570.5439806197,1606363200000,ETHUSD,534.37,537.41,482.0,519.97,56198.43989079
1606276800000,2020-11-25 04:00:00,BTCUSD,18841.7,19500.0,17196.29,17947.66,4131.0886678274,1606276800000,ETHUSD,585.19,604.7,501.95,534.37,43848.95781188
1606190400000,2020-11-24 04:00:00,BTCUSD,18366.84,19444.58,18075.47,18841.7,3893.937596097,1606190400000,ETHUSD,614.38,623.67,581.33,585.19,63736.33962254
1606104000000,2020-11-23 04:00:00,BTCUSD,18392.92,18779.38,18150.91,18366.84,2461.9293006253,1606104000000,ETHUSD,574.51,622.04,570.96,614.38,35499.46892068
1606017600000,2020-11-22 04:00:00,BTCUSD,18580.18,18690.74,17621.05,18392.92,1266.3905330245,1606017600000,ETHUSD,549.85,581.77,511.8,574.51,20369.89332043
1605931200000,2020-11-21 04:00:00,BTCUSD,18700.59,18925.0,18355.0,18580.18,1983.0135988634,1605931200000,ETHUSD,508.78,562.12,503.16,549.85,24644.48775864
1605844800000,2020-11-20 04:00:00,BTCUSD,17957.99,18978.0,17954.29,18700.59,2071.9208767224,1605844800000,ETHUSD,485.13,519.48,482.22,508.78,26346.39423739
1605758400000,2020-11-19 04:00:00,BTCUSD,17939.06,18196.0,17366.03,17957.99,1648.4112087607998,1605758400000,ETHUSD,478.43,488.23,472.69,485.13,2794.63331586
1605672000000,2020-11-18 04:00:00,BTCUSD,18052.8,18489.23,17220.0,17939.06,4101.9087911157,1605672000000,ETHUSD,488.63,495.76,459.14,478.43,31944.63299574
1605585600000,2020-11-17 04:00:00,BTCUSD,16597.83,18091.2,16577.44,18052.8,2721.2079400131,1605585600000,ETHUSD,462.4,488.91,461.94,488.63,22959.14455013
1605499200000,2020-11-16 04:00:00,BTCUSD,16022.21,16891.0,15997.45,16597.83,2714.7148673721,1605499200000,ETHUSD,449.99,469.28,449.1,462.4,10654.34344848
1605412800000,2020-11-15 04:00:00,BTCUSD,15951.09,16170.18,15800.0,16022.21,608.2683021227,1605412800000,ETHUSD,457.94,462.99,440.54,449.99,10766.89249589
1605326400000,2020-11-14 04:00:00,BTCUSD,16201.46,16229.33,15710.0,15951.09,952.9431898189999,1605326400000,ETHUSD,472.04,472.04,452.39,457.94,9649.49094291
1605240000000,2020-11-13 04:00:00,BTCUSD,16455.32,16472.71,15969.97,16201.46,1459.0649626282,1605240000000,ETHUSD,464.49,478.77,458.0,472.04,13978.72034172
1605153600000,2020-11-12 04:00:00,BTCUSD,15667.92,16495.0,15628.85,16455.32,2515.1238454406,1605153600000,ETHUSD,458.74,468.0,458.74,464.49,2066.44288073
1605067200000,2020-11-11 04:00:00,BTCUSD,15420.93,16000.0,15350.0,15667.92,1671.0625109629,1605067200000,ETHUSD,463.33,476.57,452.24,458.74,16598.80153134
1604980800000,2020-11-10 04:00:00,BTCUSD,15357.46,15501.39,15100.0,15420.93,1719.0623784687,1604980800000,ETHUSD,449.66,466.68,440.89,463.33,11900.95426397
